,Year,Country,Child Mortality,GDP,Diff CM,Diff GDP
1842,2010,AZE,37.3,8.596004371840527,-2.6000000000000014,0.11547516479588182
1843,2011,AZE,34.8,8.62515033292133,-2.5,0.029145961080802252
1844,2012,AZE,32.5,8.776475789346321,-2.299999999999997,0.15132545642499196
1845,2013,AZE,30.3,8.915969311373605,-2.1999999999999993,0.1394935220272835
1846,2014,AZE,28.3,8.954156966583772,-2.0,0.03818765521016765
1847,2015,AZE,26.3,8.796338932845732,-2.0,-0.1578180337380406
1848,2016,AZE,24.5,8.474285690404962,-1.8000000000000007,-0.32205324244077005
1849,2017,AZE,22.9,8.32117830749028,-1.6000000000000014,-0.15310738291468162
1850,2018,AZE,21.5,8.313852267398207,-1.3999999999999986,-0.0073260400920727164
1851,2019,AZE,20.4,8.414052432496725,-1.1000000000000014,0.10020016509851715
1852,2020,AZE,19.4,8.40737832540903,-1.0,-0.00667410708769367
1853,2021,AZE,18.6,8.496990484098719,-0.7999999999999972,0.08961215868968786
1854,1969,BHS,29.9,7.874739125171811,0.5,0.11256851803360579
1855,1970,BHS,30.4,7.9229859587111955,0.5,0.04824683353938486
1856,1971,BHS,30.9,7.986164860332727,0.5,0.06317890162153184
1857,1972,BHS,31.3,8.006367567650246,0.40000000000000213,0.02020270731751861
1858,1973,BHS,31.5,8.163371316459912,0.1999999999999993,0.15700374880966628
1859,1974,BHS,31.6,8.185907481482324,0.10000000000000142,0.02253616502241229
1860,1975,BHS,31.5,8.375629627094451,-0.10000000000000142,0.18972214561212652
1861,1976,BHS,31.2,7.979338895262328,-0.3000000000000007,-0.3962907318321234
1862,1977,BHS,30.8,8.055157731819678,-0.3999999999999986,0.07581883655735044
1863,1978,BHS,30.4,8.157657015196472,-0.40000000000000213,0.10249928337679393
1864,1979,BHS,29.9,8.492900498847193,-0.5,0.33524348365072143
1865,1980,BHS,29.4,8.648221453822641,-0.5,0.15532095497544773
1866,1981,BHS,29.0,8.607033895416027,-0.3999999999999986,-0.041187558406614144
1867,1982,BHS,28.6,8.704502289721232,-0.3999999999999986,0.0974683943052046
1868,1983,BHS,28.3,8.751474487140904,-0.3000000000000007,0.04697219741967196
1869,1984,BHS,28.1,8.901094121608562,-0.1999999999999993,0.14961963446765836
1870,1985,BHS,27.8,9.002085433155724,-0.3000000000000007,0.1009913115471619
1871,1986,BHS,27.3,9.100525505968976,-0.5,0.0984400728132524
1872,1987,BHS,26.6,9.236982302922604,-0.6999999999999993,0.13645679695362745
1873,1988,BHS,25.6,9.31739944426959,-1.0,0.0804171413469863
1874,1989,BHS,24.6,9.375006993531416,-1.0,0.05760754926182621
1875,1990,BHS,23.5,9.326344047732489,-1.1000000000000014,-0.04866294579892738
1876,1991,BHS,22.4,9.278933163441794,-1.1000000000000014,-0.047410884290695066
1877,1992,BHS,21.4,9.296518068217235,-1.0,0.0175849047754415
1878,1993,BHS,20.4,9.272375762895635,-1.0,-0.024142305321600332
1879,1994,BHS,19.4,9.294681520409934,-1.0,0.02230575751429953
1880,1995,BHS,18.5,9.498522319469615,-0.8999999999999986,0.20384079905968022
1881,1996,BHS,17.7,9.605081516721372,-0.8000000000000007,0.106559197251757
1882,1997,BHS,17.0,9.551800150108434,-0.6999999999999993,-0.053281366612937475
1883,1998,BHS,16.6,9.647949933410914,-0.3999999999999986,0.09614978330247936
1884,1999,BHS,16.3,10.006495302610357,-0.3000000000000007,0.3585453691994438
1885,2000,BHS,16.3,10.09286747369753,0.0,0.08637217108717188
1886,2001,BHS,16.4,10.101928491209966,0.09999999999999787,0.00906101751243682
1887,2002,BHS,16.6,10.128229825214035,0.20000000000000284,0.026301334004068977
1888,2003,BHS,16.8,10.153467757803897,0.1999999999999993,0.025237932589861956
1889,2004,BHS,16.9,10.210972252284089,0.09999999999999787,0.05750449448019168
1890,2005,BHS,16.9,10.25976241645352,0.0,0.04879016416943216
1891,2006,BHS,16.8,10.27055827265698,-0.09999999999999787,0.01079585620346002
1892,2007,BHS,16.5,10.286366161971497,-0.3000000000000007,0.015807889314515933
1893,2008,BHS,16.2,10.284318379685931,-0.3000000000000007,-0.002047782285565347
1894,2009,BHS,15.8,10.223031598136654,-0.3999999999999986,-0.06128678154927769
1895,2010,BHS,15.4,10.19988156558993,-0.40000000000000036,-0.023150032546723764
1896,2011,BHS,15.1,10.186408307886198,-0.3000000000000007,-0.013473257703731534
1897,2012,BHS,14.7,10.210972252284089,-0.40000000000000036,0.024563944397890225
1898,2013,BHS,14.4,10.176563472598547,-0.29999999999999893,-0.0344087796855419
1899,2014,BHS,14.1,10.197648591085619,-0.3000000000000007,0.021085118487071952
1900,2015,BHS,13.9,10.220121446937677,-0.1999999999999993,0.02247285585205816
1901,2016,BHS,13.8,10.225933304924201,-0.09999999999999964,0.0058118579865240605
1902,2017,BHS,13.6,10.283976674574115,-0.20000000000000107,0.058043369649913856
1903,2018,BHS,13.5,10.302599186672117,-0.09999999999999964,0.01862251209800192
1904,2019,BHS,23.4,10.348493835264826,9.899999999999999,0.045894648592708975
1905,2020,BHS,13.3,10.06475570013225,-10.099999999999998,-0.28373813513257495
1906,2021,BHS,13.2,10.184522582266116,-0.10000000000000142,0.11976688213386488
1907,1983,BHR,27.3,9.101640955052842,-1.3999999999999986,0.06446420208584769
1908,1984,BHR,26.1,9.109414453386222,-1.1999999999999993,0.007773498333380147
1909,1985,BHR,25.0,8.939843124278502,-1.1000000000000014,-0.1695713291077201
1910,1986,BHR,24.2,8.847934753328465,-0.8000000000000007,-0.09190837095003701
1911,1987,BHR,23.7,8.910585718290132,-0.5,0.06265096496166755
1912,1988,BHR,23.4,8.92399074475818,-0.3000000000000007,0.013405026468047865
1913,1989,BHR,23.2,8.905172985183382,-0.1999999999999993,-0.018817759574798032
1914,1990,BHR,23.0,9.069928218259438,-0.1999999999999993,0.16475523307605577
1915,1991,BHR,22.7,9.140990293841389,-0.3000000000000007,0.07106207558195088
1916,1992,BHR,22.1,9.140990293841389,-0.5999999999999979,0.0
1917,1993,BHR,21.1,9.14633504200027,-1.0,0.005344748158881529
1918,1994,BHR,19.7,9.101640955052842,-1.4000000000000021,-0.0446940869474286
1919,1995,BHR,18.1,9.164296433474776,-1.5999999999999979,0.06265547842193442
1920,1996,BHR,16.6,9.197255132427527,-1.5,0.03295869895275061
1921,1997,BHR,15.2,9.148464968258095,-1.4000000000000021,-0.04879016416943216
1922,1998,BHR,14.0,9.125871215349733,-1.1999999999999993,-0.022593752908361964
1923,1999,BHR,13.1,9.11382947159534,-0.9000000000000004,-0.012041743754393153
1924,2000,BHR,12.5,9.232101863757695,-0.5999999999999996,0.11827239216235519
1925,2001,BHR,12.0,9.30383071506352,-0.5,0.07172885130582607
1926,2002,BHR,11.6,9.380083146563278,-0.40000000000000036,0.07625243149975702
1927,2003,BHR,11.3,9.468851067127684,-0.29999999999999893,0.08876792056440586
1928,2004,BHR,11.0,9.582593345878234,-0.3000000000000007,0.11374227875054999
1929,2005,BHR,10.6,9.69953369561506,-0.40000000000000036,0.11694034973682577
1930,2006,BHR,10.2,9.77905747415795,-0.40000000000000036,0.07952377854289061
1931,2007,BHR,9.8,9.881753060390121,-0.3999999999999986,0.10269558623217101
1932,2008,BHR,9.3,9.949416484424528,-0.5,0.06766342403440717
1933,2009,BHR,8.9,9.847974842605868,-0.40000000000000036,-0.10144164181865989
1934,2010,BHR,8.5,9.872512748236698,-0.40000000000000036,0.02453790563082947
1935,2011,BHR,8.1,9.860057994608791,-0.40000000000000036,-0.012454753627906712
1936,2012,BHR,7.9,10.058780436942163,-0.1999999999999993,0.19872244233337177
1937,2013,BHR,7.7,10.118195625029236,-0.20000000000000018,0.05941518808707258
1938,2014,BHR,7.5,10.107652137252535,-0.20000000000000018,-0.010543487776701
1939,2015,BHR,7.4,10.031880767304527,-0.09999999999999964,-0.07577136994800782
1940,2016,BHR,7.3,9.990582259387061,-0.10000000000000053,-0.0412985079174657
1941,2017,BHR,7.3,9.989206427938665,0.0,-0.0013758314483958145
1942,2018,BHR,7.2,10.052338499268483,-0.09999999999999964,0.06313207132981802
1943,2019,BHR,7.1,10.103157747664696,-0.10000000000000053,0.05081924839621266
1944,2020,BHR,7.0,10.04107321548869,-0.09999999999999964,-0.06208453217600507
1945,1974,BGD,225.6,5.0106352940962555,-1.3000000000000114,0.2231435513142097
1946,1975,BGD,223.8,5.298317366548036,-1.799999999999983,0.2876820724517808
1947,1976,BGD,221.3,5.247024072160486,-2.5,-0.05129329438755015
1948,1977,BGD,218.1,5.075173815233827,-3.200000000000017,-0.17185025692665956
1949,1978,BGD,214.3,5.075173815233827,-3.799999999999983,0.0
1950,1979,BGD,210.0,5.19295685089021,-4.300000000000011,0.11778303565638382
1951,1980,BGD,205.3,5.393627546352362,-4.699999999999989,0.20067069546215155
1952,1981,BGD,200.3,5.521460917862246,-5.0,0.12783337150988405
1953,1982,BGD,195.0,5.480638923341991,-5.300000000000011,-0.04082199452025481
1954,1983,BGD,189.4,5.393627546352362,-5.599999999999994,-0.08701137698962924
1955,1984,BGD,183.6,5.3471075307174685,-5.800000000000011,-0.0465200156348935
1956,1985,BGD,177.5,5.3471075307174685,-6.099999999999994,0.0
1957,1986,BGD,171.3,5.438079308923196,-6.199999999999989,0.0909717782057271
1958,1987,BGD,164.9,5.560681631015528,-6.400000000000006,0.12260232209233202
1959,1988,BGD,158.5,5.634789603169249,-6.400000000000006,0.07410797215372167
1960,1989,BGD,152.2,5.66988092298052,-6.300000000000011,0.03509131981127034
1961,1990,BGD,146.0,5.703782474656201,-6.199999999999989,0.03390155167568132
1962,1991,BGD,139.7,5.736572297479192,-6.300000000000011,0.032789822822991255
1963,1992,BGD,133.4,5.768320995793772,-6.299999999999983,0.031748698314579826
1964,1993,BGD,127.1,5.768320995793772,-6.300000000000011,0.0
1965,1994,BGD,120.9,5.768320995793772,-6.199999999999989,0.0
1966,1995,BGD,114.7,5.799092654460526,-6.200000000000003,0.030771658666753687
1967,1996,BGD,108.6,5.886104031450156,-6.1000000000000085,0.08701137698963013
1968,1997,BGD,102.7,5.966146739123692,-5.8999999999999915,0.08004270767353638
1969,1998,BGD,96.9,6.016157159698354,-5.799999999999997,0.05001042057466165
1970,1999,BGD,91.3,6.040254711277414,-5.6000000000000085,0.024097551579060017
1971,2000,BGD,86.1,6.063785208687608,-5.200000000000003,0.023530497410193973
1972,2001,BGD,81.1,6.063785208687608,-5.0,0.0
1973,2002,BGD,76.6,6.063785208687608,-4.5,0.0
1974,2003,BGD,72.3,6.131226489483141,-4.299999999999997,0.06744128079553313
1975,2004,BGD,68.3,6.214608098422191,-4.0,0.08338160893905044
1976,2005,BGD,64.5,6.29156913955832,-3.799999999999997,0.076961041136129
1977,2006,BGD,61.0,6.345636360828596,-3.5,0.054067221270275745
1978,2007,BGD,57.7,6.396929655216146,-3.299999999999997,0.05129329438755015
1979,2008,BGD,54.7,6.492239835020471,-3.0,0.09531017980432477
1980,2009,BGD,51.8,6.579251212010101,-2.9000000000000057,0.08701137698963013
1981,2010,BGD,49.2,6.684611727667927,-2.5999999999999943,0.10536051565782589
1982,2011,BGD,46.7,6.7912214627261855,-2.5,0.10660973505825844
1983,2012,BGD,44.4,6.877296071497429,-2.3000000000000043,0.08607460877124318
1984,2013,BGD,42.1,6.937314081223682,-2.299999999999997,0.06001800972625304
1985,2014,BGD,40.0,7.003065458786462,-2.1000000000000014,0.06575137756277982
1986,2015,BGD,38.0,7.098375638590786,-2.0,0.09531017980432477
1987,2016,BGD,36.0,7.251344983372214,-2.0,0.15296934478142798
1988,2017,BGD,34.1,7.408530566894626,-1.8999999999999986,0.15718558352241185
1989,2018,BGD,32.2,7.61085279039525,-1.8999999999999986,0.2023222235006239
1990,2019,BGD,30.4,7.700747794511798,-1.8000000000000043,0.08989500411654827
1991,2020,BGD,28.8,7.7406644019172415,-1.5999999999999979,0.039916607405443116
1992,2021,BGD,27.3,7.851661177889265,-1.5,0.11099677597202362
1993,1987,BRB,20.4,8.806873266530692,-0.8000000000000007,0.1275612256380203
1994,1988,BRB,19.7,8.914626127827137,-0.6999999999999993,0.10775286129644535
1995,1989,BRB,18.9,8.974618038455112,-0.8000000000000007,0.05999191062797493
1996,1990,BRB,18.1,8.943767262734637,-0.7999999999999972,-0.030850775720475454
1997,1991,BRB,17.4,8.941152882160566,-0.7000000000000028,-0.0026143805740712622
1998,1992,BRB,16.7,8.927977461002001,-0.6999999999999993,-0.013175421158564404
1999,1993,BRB,16.0,8.958025443361693,-0.6999999999999993,0.03004798235969197
2000,1994,BRB,15.5,8.99961934066053,-0.5,0.04159389729883678
2001,1995,BRB,15.2,9.04310445260027,-0.3000000000000007,0.043485111939739696
2002,1996,BRB,14.9,9.08704215563169,-0.29999999999999893,0.04393770303141942
2003,1997,BRB,14.8,9.12913031655064,-0.09999999999999964,0.042088160918950734
2004,1998,BRB,14.8,9.172638504792172,0.0,0.0435081882415318
2005,1999,BRB,15.0,9.215327913487222,0.1999999999999993,0.042689408695050446
2006,2000,BRB,15.2,9.311090275076326,0.1999999999999993,0.09576236158910412
2007,2001,BRB,15.4,9.297435078827116,0.20000000000000107,-0.013655196249210633
2008,2002,BRB,15.6,9.299266581170585,0.1999999999999993,0.0018315023434691824
2009,2003,BRB,15.7,9.357897936333798,0.09999999999999964,0.05863135516321272
2010,2004,BRB,15.8,9.441452092939569,0.10000000000000142,0.08355415660577137
2011,2005,BRB,15.7,9.516353401112687,-0.10000000000000142,0.0749013081731178
2012,2006,BRB,15.6,9.589461504744746,-0.09999999999999964,0.07310810363205889
2013,2007,BRB,15.5,9.676586952344206,-0.09999999999999964,0.08712544759946006
2014,2008,BRB,15.3,9.717157974344635,-0.1999999999999993,0.040571022000429835
2015,2009,BRB,15.1,9.690294332075087,-0.20000000000000107,-0.026863642269548293
2016,2010,BRB,15.0,9.6778408710038,-0.09999999999999964,-0.012453461071286753
2017,2011,BRB,14.9,9.645364282325891,-0.09999999999999964,-0.032476588677909035
2018,2012,BRB,14.7,9.689675328650802,-0.20000000000000107,0.044311046324910563
2019,2013,BRB,14.6,9.685331542732957,-0.09999999999999964,-0.004343785917845011
2020,2014,BRB,14.4,9.683464128558162,-0.1999999999999993,-0.001867414174794746
2021,2015,BRB,14.1,9.690912952571152,-0.3000000000000007,0.007448824012989519
2022,2016,BRB,13.8,9.701983176325399,-0.29999999999999893,0.011070223754247266
2023,2017,BRB,13.4,9.710509415553645,-0.40000000000000036,0.008526239228245913
2024,2018,BRB,13.0,9.742144402127366,-0.40000000000000036,0.03163498657372088
2025,2019,BRB,12.7,9.777357275391916,-0.3000000000000007,0.035212873264550026
2026,2020,BRB,12.3,9.694616660508636,-0.3999999999999986,-0.08274061488327966
2027,2021,BRB,11.9,9.735068900911164,-0.40000000000000036,0.04045224040252826
2028,1993,BLR,15.5,7.3777589082278725,0.1999999999999993,-0.11221199060692832
2029,1994,BLR,15.7,7.286191714702382,0.1999999999999993,-0.09156719352549025
2030,1995,BLR,15.7,7.222566018822171,0.0,-0.06362569588021127
2031,1996,BLR,15.5,7.27931883541462,-0.1999999999999993,0.05675281659244913
2032,1997,BLR,15.1,7.3395376954076745,-0.40000000000000036,0.06021885999305443
2033,1998,BLR,14.5,7.352441100243583,-0.5999999999999996,0.01290340483590846
2034,1999,BLR,13.7,7.251344983372214,-0.8000000000000007,-0.10109611687136866
2035,2000,BLR,12.8,7.22983877815125,-0.8999999999999986,-0.021506205220964247
2036,2001,BLR,11.8,7.170119543449628,-1.0,-0.05971923470162199
2037,2002,BLR,10.9,7.22983877815125,-0.9000000000000004,0.05971923470162199
2038,2003,BLR,10.1,7.396335293800808,-0.8000000000000007,0.16649651564955814
2039,2004,BLR,9.4,7.682482446534506,-0.6999999999999993,0.2861471527336974
2040,2005,BLR,8.7,7.944492163932159,-0.7000000000000011,0.2620097173976532
2041,2006,BLR,8.0,8.163371316459912,-0.6999999999999993,0.21887915252775336
2042,2007,BLR,7.3,8.368693183097793,-0.7000000000000002,0.2053218666378811
2043,2008,BLR,6.6,8.607033895416027,-0.7000000000000002,0.23834071231823373
2044,2009,BLR,6.1,8.641179171197228,-0.5,0.03414527578120108
2045,2010,BLR,5.6,8.724207360800564,-0.5,0.08302818960333624
2046,2011,BLR,5.2,8.754634047431272,-0.39999999999999947,0.030426686630708133
2047,2012,BLR,4.9,8.799360083179907,-0.2999999999999998,0.044726035748634985
2048,2013,BLR,4.6,8.857941984804711,-0.3000000000000007,0.05858190162480348
2049,2014,BLR,4.3,8.938531648680692,-0.2999999999999998,0.08058966387598154
2050,2015,BLR,4.1,8.817297783866575,-0.20000000000000018,-0.12123386481411735
2051,2016,BLR,3.9,8.637639344492104,-0.19999999999999973,-0.1796584393744709
2052,2017,BLR,3.6,8.57922858233569,-0.2999999999999998,-0.05841076215641472
2053,2018,BLR,3.4,8.653470809708786,-0.20000000000000018,0.07424222737309627
2054,2019,BLR,3.1,8.759354748566208,-0.2999999999999998,0.10588393885742242
2055,2020,BLR,2.9,8.764053269347762,-0.20000000000000018,0.004698520781554194
2056,2021,BLR,2.7,8.84505705350085,-0.19999999999999973,0.08100378415308818
2057,1963,BEL,30.0,7.333023014386481,-1.1000000000000014,0.05370417897186108
2058,1964,BEL,28.9,7.4205789054108005,-1.1000000000000014,0.08755589102431927
2059,1965,BEL,27.9,7.495541943884256,-1.0,0.07496303847345587
2060,1966,BEL,27.0,7.575584651557793,-0.8999999999999986,0.08004270767353638
2061,1967,BEL,26.2,7.649692623711514,-0.8000000000000007,0.07410797215372167
2062,1968,BEL,25.5,7.727535110475448,-0.6999999999999993,0.07784248676393357
2063,1969,BEL,24.8,7.828038032125829,-0.6999999999999993,0.10050292165038144
2064,1970,BEL,24.0,7.933796874815411,-0.8000000000000007,0.10575884268958191
2065,1971,BEL,23.1,8.03268487596762,-0.8999999999999986,0.09888800115220864
2066,1972,BEL,22.0,8.199738960630786,-1.1000000000000014,0.16705408466316563
2067,1973,BEL,20.8,8.453187861440325,-1.1999999999999993,0.2534489008095395
2068,1974,BEL,19.6,8.699514748210191,-1.1999999999999993,0.24632688676986625
2069,1975,BEL,18.5,8.840724916761715,-1.1000000000000014,0.1412101685515239
2070,1976,BEL,17.6,8.933268478636418,-0.8999999999999986,0.09254356187470236
2071,1977,BEL,16.7,9.014325488050225,-0.9000000000000021,0.08105700941380789
2072,1978,BEL,15.9,9.165343006045447,-0.7999999999999989,0.15101751799522134
2073,1979,BEL,15.2,9.36990494164752,-0.7000000000000011,0.20456193560207403
2074,1980,BEL,14.6,9.5453830157878,-0.5999999999999996,0.17547807414027972
2075,1981,BEL,13.9,9.48721424571136,-0.6999999999999993,-0.05816877007644017
2076,1982,BEL,13.3,9.32188174670909,-0.5999999999999996,-0.16533249900226998
2077,1983,BEL,12.7,9.151651375627504,-0.6000000000000014,-0.1702303710815869
2078,1984,BEL,12.2,9.089302043599126,-0.5,-0.06234933202837745
2079,1985,BEL,11.7,9.084777149000837,-0.5,-0.004524894598288753
2080,1986,BEL,11.4,9.227197489042606,-0.29999999999999893,0.1424203400417685
2081,1987,BEL,11.0,9.479603858903946,-0.40000000000000036,0.25240636986134035
2082,1988,BEL,10.7,9.741556685389908,-0.3000000000000007,0.2619528264859614
2083,1989,BEL,10.3,9.799792316197363,-0.3999999999999986,0.05823563080745586
2084,1990,BEL,10.0,9.86837837542256,-0.3000000000000007,0.068586059225197
2085,1991,BEL,9.7,9.93207500938804,-0.3000000000000007,0.06369663396547942
2086,1992,BEL,9.3,10.050613617426421,-0.3999999999999986,0.11853860803838145
2087,1993,BEL,8.8,10.060918560484957,-0.5,0.010304943058535798
2088,1994,BEL,8.2,10.130224639360469,-0.6000000000000014,0.06930607887551155
2089,1995,BEL,7.6,10.206181382608348,-0.5999999999999996,0.07595674324787893
2090,1996,BEL,7.1,10.259412215084156,-0.5,0.0532308324758084
2091,1997,BEL,6.6,10.255903439554476,-0.5,-0.003508775529679653
2092,1998,BEL,6.3,10.186031447131786,-0.2999999999999998,-0.06987199242269071
2093,1999,BEL,6.1,10.165082290224591,-0.20000000000000018,-0.020949156907194677
2094,2000,BEL,5.9,10.161612072745584,-0.1999999999999993,-0.0034702174790073315
2095,2001,BEL,5.7,10.104794409241164,-0.20000000000000018,-0.05681766350441997
2096,2002,BEL,5.5,10.08830598952867,-0.20000000000000018,-0.01648841971249304
2097,2003,BEL,5.3,10.207289006867793,-0.20000000000000018,0.1189830173391222
2098,2004,BEL,5.2,10.401531841937386,-0.09999999999999964,0.19424283506959306
2099,2005,BEL,5.0,10.5395351410555,-0.20000000000000018,0.1380032991181146
2100,2006,BEL,4.9,10.595133606969807,-0.09999999999999964,0.05559846591430606
2101,2007,BEL,4.8,10.662890528873138,-0.10000000000000053,0.0677569219033316
2102,2008,BEL,4.7,10.748711835976422,-0.09999999999999964,0.08582130710328428
2103,2009,BEL,4.6,10.757477258212903,-0.10000000000000053,0.008765422236480802
2104,2010,BEL,4.5,10.759603561374213,-0.09999999999999964,0.002126303161309906
2105,2011,BEL,4.4,10.74699251468463,-0.09999999999999964,-0.01261104668958346
2106,2012,BEL,4.3,10.760665019917777,-0.10000000000000053,0.013672505233147447
2107,2013,BEL,4.2,10.776870783399007,-0.09999999999999964,0.016205763481229596
2108,2014,BEL,4.1,10.775199241012317,-0.10000000000000053,-0.0016715423866902057
2109,2015,BEL,4.1,10.727004884257928,0.0,-0.04819435675438832
2110,2016,BEL,4.1,10.678214720088496,0.0,-0.04879016416943216
2111,2017,BEL,4.1,10.657729832455884,0.0,-0.02048488763261247
2112,2018,BEL,4.1,10.737700173374677,0.0,0.07997034091879307
2113,2019,BEL,4.1,10.781037456093852,0.0,0.04333728271917536
2114,2020,BEL,4.1,10.737048636811288,0.0,-0.04398881928256415
2115,2021,BEL,4.1,10.829530575852962,0.0,0.09248193904167401
2116,1968,BLZ,106.1,6.040254711277414,-4.400000000000006,0.0
2117,1969,BLZ,101.6,6.040254711277414,-4.5,0.0
2118,1970,BLZ,97.5,6.063785208687608,-4.099999999999994,0.023530497410193973
2119,1971,BLZ,93.5,6.131226489483141,-4.0,0.06744128079553313
2120,1972,BLZ,89.6,6.272877006546167,-3.9000000000000057,0.14165051706302645
2121,1973,BLZ,85.9,6.413458957167357,-3.6999999999999886,0.14058195062118983
2122,1974,BLZ,82.4,6.606650186198215,-3.5,0.19319122903085795
2123,1975,BLZ,79.2,6.756932389247553,-3.200000000000003,0.15028220304933804
2124,1976,BLZ,76.1,6.697034247666484,-3.1000000000000085,-0.0598981415810691
2125,1977,BLZ,73.2,6.756932389247553,-2.8999999999999915,0.0598981415810691
2126,1978,BLZ,70.3,6.835184586147301,-2.9000000000000057,0.07825219689974805
2127,1979,BLZ,67.5,7.02108396428914,-2.799999999999997,0.18589937814183877
2128,1980,BLZ,64.9,7.251344983372214,-2.5999999999999943,0.23026101908307428
2129,1981,BLZ,62.3,7.258412150595307,-2.6000000000000085,0.007067167223092419
2130,1982,BLZ,59.7,7.154615356913663,-2.5999999999999943,-0.10379679368164396
2131,1983,BLZ,57.1,7.047517221357296,-2.6000000000000014,-0.10709813555636671
2132,1984,BLZ,54.5,7.064759027791802,-2.6000000000000014,0.017241806434506124
2133,1985,BLZ,51.8,7.098375638590786,-2.700000000000003,0.03361661079898415
2134,1986,BLZ,49.1,7.222566018822171,-2.6999999999999957,0.12419038023138462
2135,1987,BLZ,46.3,7.402451520818244,-2.8000000000000043,0.17988550199607278
2136,1988,BLZ,43.6,7.560080465021827,-2.6999999999999957,0.15762894420358364
2137,1989,BLZ,40.9,7.6638772587034705,-2.700000000000003,0.10379679368164307
2138,1990,BLZ,38.4,7.843848638152472,-2.5,0.1799713794490012
2139,1991,BLZ,36.1,8.013012110368916,-2.299999999999997,0.1691634722164439
2140,1992,BLZ,34.0,8.213381737034572,-2.1000000000000014,0.2003696266656565
2141,1993,BLZ,32.1,8.253227645581772,-1.8999999999999986,0.039845908547199826
2142,1994,BLZ,30.4,8.245384468120747,-1.7000000000000028,-0.007843177461024808
2143,1995,BLZ,28.9,8.268731832117737,-1.5,0.02334736399699011
2144,1996,BLZ,27.6,8.271292652979412,-1.2999999999999972,0.0025608208616745287
2145,1997,BLZ,26.5,8.276394704863307,-1.1000000000000014,0.005102051883895342
2146,1998,BLZ,25.4,8.250620082174692,-1.1000000000000014,-0.025774622688615523
2147,1999,BLZ,24.5,8.29154650988391,-0.8999999999999986,0.04092642770921806
2148,2000,BLZ,23.6,8.389359819906353,-0.8999999999999986,0.09781331002244364
2149,2001,BLZ,22.9,8.389359819906353,-0.7000000000000028,0.0
2150,2002,BLZ,22.2,8.4096079807363,-0.6999999999999993,0.02024816082994718
2151,2003,BLZ,21.7,8.468002947225466,-0.5,0.05839496648916587
2152,2004,BLZ,21.3,8.505120610181969,-0.3999999999999986,0.03711766295650243
2153,2005,BLZ,20.9,8.515191188745565,-0.40000000000000213,0.010070578563595944
2154,2006,BLZ,20.6,8.53895468319775,-0.29999999999999716,0.02376349445218473
2155,2007,BLZ,20.3,8.546751993657782,-0.3000000000000007,0.007797310460032847
2156,2008,BLZ,19.9,8.540909718033554,-0.40000000000000213,-0.005842275624228677
2157,2009,BLZ,19.5,8.56216655705897,-0.3999999999999986,0.02125683902541553
2158,2010,BLZ,18.9,8.517193191416238,-0.6000000000000014,-0.04497336564273091
2159,2011,BLZ,18.4,8.53503310954457,-0.5,0.017839918128331078
2160,2012,BLZ,17.7,8.565983355585669,-0.6999999999999993,0.030950246041099305
2161,2013,BLZ,16.9,8.61431990214696,-0.8000000000000007,0.04833654656129127
2162,2014,BLZ,16.1,8.632305998516742,-0.7999999999999972,0.01798609636978199
2163,2015,BLZ,15.3,8.660427359502146,-0.8000000000000007,0.028121360985403854
2164,2016,BLZ,14.5,8.639410824140487,-0.8000000000000007,-0.021016535361658484
2165,2017,BLZ,13.7,8.616133139271142,-0.8000000000000007,-0.02327768486934545
2166,2018,BLZ,13.0,8.641179171197228,-0.6999999999999993,0.025046031926086343
2167,2019,BLZ,12.3,8.681011276645632,-0.6999999999999993,0.03983210544840432
2168,2020,BLZ,11.7,8.558335134747413,-0.6000000000000014,-0.12267614189821963
2169,2021,BLZ,11.2,8.711113884053544,-0.5,0.15277874930613144
2170,1963,BEN,294.3,4.499809670330265,-5.099999999999966,0.0
2171,1964,BEN,289.1,4.605170185988092,-5.199999999999989,0.10536051565782678
2172,1965,BEN,283.9,4.700480365792417,-5.2000000000000455,0.09531017980432477
2173,1966,BEN,278.9,4.700480365792417,-5.0,0.0
2174,1967,BEN,273.9,4.700480365792417,-5.0,0.0
2175,1968,BEN,269.2,4.700480365792417,-4.699999999999989,0.0
2176,1969,BEN,264.6,4.787491742782046,-4.599999999999966,0.08701137698962924
2177,1970,BEN,260.0,4.787491742782046,-4.600000000000023,0.0
2178,1971,BEN,255.4,4.700480365792417,-4.599999999999994,-0.08701137698962924
2179,1972,BEN,250.8,4.867534450455582,-4.599999999999994,0.16705408466316563
2180,1973,BEN,246.0,5.0106352940962555,-4.800000000000011,0.14310084364067333
2181,1974,BEN,241.1,5.19295685089021,-4.900000000000006,0.1823215567939549
2182,1975,BEN,236.0,5.298317366548036,-5.099999999999994,0.10536051565782589
2183,1976,BEN,230.9,5.298317366548036,-5.099999999999994,0.0
2184,1977,BEN,226.0,5.393627546352362,-4.900000000000006,0.09531017980432566
2185,1978,BEN,221.2,5.480638923341991,-4.800000000000011,0.08701137698962924
2186,1979,BEN,216.6,5.703782474656201,-4.599999999999994,0.2231435513142097
2187,1980,BEN,212.3,5.91350300563827,-4.299999999999983,0.2097205309820689
2188,1981,BEN,208.1,5.991464547107982,-4.200000000000017,0.0779615414697119
2189,1982,BEN,204.1,5.857933154483459,-4.0,-0.13353139262452274
